key,group,channel,depth_um,temporal,spatial,label
54238fd6_probe00::234,54238fd6_probe00,234,2360.0,0,3,3
54238fd6_probe00::235,54238fd6_probe00,235,2360.0,3,0,3
54238fd6_probe00::236,54238fd6_probe00,236,2380.0,0,0,3
54238fd6_probe00::237,54238fd6_probe00,237,2380.0,0,0,3
54238fd6_probe00::238,54238fd6_probe00,238,2400.0,0,0,3
54238fd6_probe00::239,54238fd6_probe00,239,2400.0,0,0,3
54238fd6_probe00::240,54238fd6_probe00,240,2420.0,0,0,3
54238fd6_probe00::241,54238fd6_probe00,241,2420.0,0,0,3
54238fd6_probe00::242,54238fd6_probe00,242,2440.0,0,0,3
54238fd6_probe00::243,54238fd6_probe00,243,2440.0,0,0,3
54238fd6_probe00::244,54238fd6_probe00,244,2460.0,0,0,3
54238fd6_probe00::245,54238fd6_probe00,245,2460.0,0,0,3
54238fd6_probe00::246,54238fd6_probe00,246,2480.0,0,0,0
54238fd6_probe00::247,54238fd6_probe00,247,2480.0,0,0,0
54238fd6_probe00::248,54238fd6_probe00,248,2500.0,0,0,0
54238fd6_probe00::249,54238fd6_probe00,249,2500.0,0,0,0
54238fd6_probe00::250,54238fd6_probe00,250,2520.0,0,0,0
54238fd6_probe00::251,54238fd6_probe00,251,2520.0,0,0,0
54238fd6_probe00::252,54238fd6_probe00,252,2540.0,0,0,0
54238fd6_probe00::253,54238fd6_probe00,253,2540.0,0,0,0
54238fd6_probe00::254,54238fd6_probe00,254,2560.0,0,0,0
54238fd6_probe00::255,54238fd6_probe00,255,2560.0,0,0,0
54238fd6_probe00::256,54238fd6_probe00,256,2580.0,3,3,0
54238fd6_probe00::257,54238fd6_probe00,257,2580.0,3,3,0
54238fd6_probe00::258,54238fd6_probe00,258,2600.0,3,3,0
54238fd6_probe00::259,54238fd6_probe00,259,2600.0,3,3,0
54238fd6_probe00::260,54238fd6_probe00,260,2620.0,3,3,0
54238fd6_probe00::261,54238fd6_probe00,261,2620.0,3,3,0
54238fd6_probe00::262,54238fd6_probe00,262,2640.0,3,3,0
54238fd6_probe00::263,54238fd6_probe00,263,2640.0,3,3,0
54238fd6_probe00::264,54238fd6_probe00,264,2660.0,3,3,0
54238fd6_probe00::265,54238fd6_probe00,265,2660.0,3,3,0
54238fd6_probe00::266,54238fd6_probe00,266,2680.0,3,3,0
54238fd6_probe00::267,54238fd6_probe00,267,2680.0,3,3,0
54238fd6_probe00::268,54238fd6_probe00,268,2700.0,3,3,0
54238fd6_probe00::269,54238fd6_probe00,269,2700.0,3,3,0
54238fd6_probe00::270,54238fd6_probe00,270,2720.0,3,3,0
54238fd6_probe00::271,54238fd6_probe00,271,2720.0,3,3,0
54238fd6_probe00::272,54238fd6_probe00,272,2740.0,3,3,0
54238fd6_probe00::273,54238fd6_probe00,273,2740.0,3,3,0
54238fd6_probe00::274,54238fd6_probe00,274,2760.0,3,3,0
54238fd6_probe00::275,54238fd6_probe00,275,2760.0,3,3,0
54238fd6_probe00::276,54238fd6_probe00,276,2780.0,3,3,0
54238fd6_probe00::277,54238fd6_probe00,277,2780.0,3,3,0
54238fd6_probe00::278,54238fd6_probe00,278,2800.0,3,3,0
54238fd6_probe00::279,54238fd6_probe00,279,2800.0,3,3,0
54238fd6_probe00::280,54238fd6_probe00,280,2820.0,3,3,0
54238fd6_probe00::281,54238fd6_probe00,281,2820.0,3,3,0
54238fd6_probe00::282,54238fd6_probe00,282,2840.0,3,3,0
54238fd6_probe00::283,54238fd6_probe00,283,2840.0,3,3,0
54238fd6_probe00::284,54238fd6_probe00,284,2860.0,3,3,0
54238fd6_probe00::285,54238fd6_probe00,285,2860.0,3,3,0
54238fd6_probe00::286,54238fd6_probe00,286,2880.0,3,3,0
54238fd6_probe00::287,54238fd6_probe00,287,2880.0,3,3,0
54238fd6_probe00::288,54238fd6_probe00,288,2900.0,3,3,0
54238fd6_probe00::289,54238fd6_probe00,289,2900.0,3,3,0
54238fd6_probe00::290,54238fd6_probe00,290,2920.0,3,3,0
54238fd6_probe00::291,54238fd6_probe00,291,2920.0,3,3,0
54238fd6_probe00::292,54238fd6_probe00,292,2940.0,3,3,0
54238fd6_probe00::293,54238fd6_probe00,293,2940.0,3,3,0
54238fd6_probe00::310,54238fd6_probe00,310,3120.0,3,3,4
54238fd6_probe00::311,54238fd6_probe00,311,3120.0,3,3,4
54238fd6_probe00::312,54238fd6_probe00,312,3140.0,3,3,4
54238fd6_probe00::313,54238fd6_probe00,313,3140.0,3,3,4
54238fd6_probe00::314,54238fd6_probe00,314,3160.0,3,3,4
54238fd6_probe00::315,54238fd6_probe00,315,3160.0,3,3,4
54238fd6_probe00::316,54238fd6_probe00,316,3180.0,3,3,4
54238fd6_probe00::317,54238fd6_probe00,317,3180.0,3,3,4
54238fd6_probe00::318,54238fd6_probe00,318,3200.0,3,3,4
54238fd6_probe00::319,54238fd6_probe00,319,3200.0,3,3,4
54238fd6_probe00::320,54238fd6_probe00,320,3220.0,3,3,4
54238fd6_probe00::321,54238fd6_probe00,321,3220.0,3,3,4
54238fd6_probe00::322,54238fd6_probe00,322,3240.0,3,3,4
54238fd6_probe00::323,54238fd6_probe00,323,3240.0,3,3,4
54238fd6_probe00::324,54238fd6_probe00,324,3260.0,3,3,4
54238fd6_probe00::325,54238fd6_probe00,325,3260.0,3,3,4
54238fd6_probe00::326,54238fd6_probe00,326,3280.0,3,3,4
54238fd6_probe00::327,54238fd6_probe00,327,3280.0,3,3,4
54238fd6_probe00::328,54238fd6_probe00,328,3300.0,3,3,4
54238fd6_probe00::329,54238fd6_probe00,329,3300.0,3,3,4
54238fd6_probe00::330,54238fd6_probe00,330,3320.0,3,3,4
54238fd6_probe00::331,54238fd6_probe00,331,3320.0,3,3,4
54238fd6_probe00::332,54238fd6_probe00,332,3340.0,3,3,4
54238fd6_probe00::333,54238fd6_probe00,333,3340.0,3,3,4
54238fd6_probe00::334,54238fd6_probe00,334,3360.0,3,3,4
54238fd6_probe00::335,54238fd6_probe00,335,3360.0,3,3,4
54238fd6_probe00::336,54238fd6_probe00,336,3380.0,3,3,4
54238fd6_probe00::337,54238fd6_probe00,337,3380.0,3,3,4
54238fd6_probe00::338,54238fd6_probe00,338,3400.0,3,3,4
54238fd6_probe00::339,54238fd6_probe00,339,3400.0,3,3,4
54238fd6_probe00::340,54238fd6_probe00,340,3420.0,3,3,4
54238fd6_probe00::341,54238fd6_probe00,341,3420.0,3,3,4
54238fd6_probe00::342,54238fd6_probe00,342,3440.0,3,3,4
54238fd6_probe00::343,54238fd6_probe00,343,3440.0,3,3,4
54238fd6_probe00::344,54238fd6_probe00,344,3460.0,3,3,4
54238fd6_probe00::345,54238fd6_probe00,345,3460.0,3,3,4
54238fd6_probe00::346,54238fd6_probe00,346,3480.0,3,3,4
54238fd6_probe00::347,54238fd6_probe00,347,3480.0,3,3,4
54238fd6_probe00::348,54238fd6_probe00,348,3500.0,3,3,4
54238fd6_probe00::349,54238fd6_probe00,349,3500.0,3,3,4
54238fd6_probe00::350,54238fd6_probe00,350,3520.0,3,3,4
54238fd6_probe00::351,54238fd6_probe00,351,3520.0,3,3,4
54238fd6_probe00::352,54238fd6_probe00,352,3540.0,3,3,4
54238fd6_probe00::353,54238fd6_probe00,353,3540.0,3,3,4
54238fd6_probe00::354,54238fd6_probe00,354,3560.0,3,3,4
54238fd6_probe00::355,54238fd6_probe00,355,3560.0,3,3,4
54238fd6_probe00::356,54238fd6_probe00,356,3580.0,3,3,4
54238fd6_probe00::357,54238fd6_probe00,357,3580.0,3,3,4
54238fd6_probe00::358,54238fd6_probe00,358,3600.0,3,3,4
54238fd6_probe00::359,54238fd6_probe00,359,3600.0,3,3,4
54238fd6_probe00::360,54238fd6_probe00,360,3620.0,3,3,4
54238fd6_probe00::361,54238fd6_probe00,361,3620.0,3,3,4
54238fd6_probe00::362,54238fd6_probe00,362,3640.0,3,3,4
54238fd6_probe00::363,54238fd6_probe00,363,3640.0,3,3,4
54238fd6_probe00::364,54238fd6_probe00,364,3660.0,3,3,4
54238fd6_probe00::365,54238fd6_probe00,365,3660.0,3,3,4
54238fd6_probe00::366,54238fd6_probe00,366,3680.0,3,3,4
54238fd6_probe00::367,54238fd6_probe00,367,3680.0,3,3,4
54238fd6_probe00::368,54238fd6_probe00,368,3700.0,3,3,4
54238fd6_probe00::369,54238fd6_probe00,369,3700.0,3,3,4
54238fd6_probe00::370,54238fd6_probe00,370,3720.0,3,3,4
54238fd6_probe00::371,54238fd6_probe00,371,3720.0,3,3,4
54238fd6_probe00::372,54238fd6_probe00,372,3740.0,3,3,4
54238fd6_probe00::373,54238fd6_probe00,373,3740.0,3,3,4
54238fd6_probe00::374,54238fd6_probe00,374,3760.0,3,3,4
54238fd6_probe00::375,54238fd6_probe00,375,3760.0,3,3,4
54238fd6_probe00::376,54238fd6_probe00,376,3780.0,3,3,4
54238fd6_probe00::377,54238fd6_probe00,377,3780.0,3,3,4
54238fd6_probe00::378,54238fd6_probe00,378,3800.0,3,3,4
54238fd6_probe00::379,54238fd6_probe00,379,3800.0,3,3,4
54238fd6_probe00::380,54238fd6_probe00,380,3820.0,3,3,4
54238fd6_probe00::381,54238fd6_probe00,381,3820.0,3,3,4
54238fd6_probe00::382,54238fd6_probe00,382,3840.0,3,3,4
54238fd6_probe00::383,54238fd6_probe00,383,3840.0,3,3,4
5dcee0eb_probe00::162,5dcee0eb_probe00,162,1640.0,3,3,3
5dcee0eb_probe00::163,5dcee0eb_probe00,163,1640.0,3,3,3
5dcee0eb_probe00::164,5dcee0eb_probe00,164,1660.0,3,3,3
5dcee0eb_probe00::165,5dcee0eb_probe00,165,1660.0,3,3,3
5dcee0eb_probe00::166,5dcee0eb_probe00,166,1680.0,3,3,3
5dcee0eb_probe00::167,5dcee0eb_probe00,167,1680.0,3,3,3
5dcee0eb_probe00::168,5dcee0eb_probe00,168,1700.0,3,3,3
5dcee0eb_probe00::169,5dcee0eb_probe00,169,1700.0,3,3,3
5dcee0eb_probe00::170,5dcee0eb_probe00,170,1720.0,3,3,3
5dcee0eb_probe00::171,5dcee0eb_probe00,171,1720.0,3,3,3
5dcee0eb_probe00::172,5dcee0eb_probe00,172,1740.0,3,3,3
5dcee0eb_probe00::173,5dcee0eb_probe00,173,1740.0,3,3,3
5dcee0eb_probe00::174,5dcee0eb_probe00,174,1760.0,3,3,3
5dcee0eb_probe00::175,5dcee0eb_probe00,175,1760.0,3,3,3
5dcee0eb_probe00::176,5dcee0eb_probe00,176,1780.0,3,3,3
5dcee0eb_probe00::177,5dcee0eb_probe00,177,1780.0,3,3,3
5dcee0eb_probe00::178,5dcee0eb_probe00,178,1800.0,3,3,3
5dcee0eb_probe00::179,5dcee0eb_probe00,179,1800.0,3,3,3
5dcee0eb_probe00::180,5dcee0eb_probe00,180,1820.0,3,3,3
5dcee0eb_probe00::181,5dcee0eb_probe00,181,1820.0,3,3,3
5dcee0eb_probe00::182,5dcee0eb_probe00,182,1840.0,3,3,3
5dcee0eb_probe00::183,5dcee0eb_probe00,183,1840.0,3,3,3
5dcee0eb_probe00::184,5dcee0eb_probe00,184,1860.0,3,3,3
5dcee0eb_probe00::185,5dcee0eb_probe00,185,1860.0,3,3,3
5dcee0eb_probe00::186,5dcee0eb_probe00,186,1880.0,3,3,3
5dcee0eb_probe00::187,5dcee0eb_probe00,187,1880.0,3,3,3
5dcee0eb_probe00::188,5dcee0eb_probe00,188,1900.0,3,3,3
5dcee0eb_probe00::189,5dcee0eb_probe00,189,1900.0,3,3,3
5dcee0eb_probe00::190,5dcee0eb_probe00,190,1920.0,3,3,3
5dcee0eb_probe00::192,5dcee0eb_probe00,192,1940.0,3,3,3
5dcee0eb_probe00::193,5dcee0eb_probe00,193,1940.0,3,3,3
5dcee0eb_probe00::194,5dcee0eb_probe00,194,1960.0,3,3,3
5dcee0eb_probe00::195,5dcee0eb_probe00,195,1960.0,3,3,3
5dcee0eb_probe00::196,5dcee0eb_probe00,196,1980.0,3,3,3
5dcee0eb_probe00::198,5dcee0eb_probe00,198,2000.0,3,3,3
5dcee0eb_probe00::199,5dcee0eb_probe00,199,2000.0,3,3,3
5dcee0eb_probe00::200,5dcee0eb_probe00,200,2020.0,3,3,3
5dcee0eb_probe00::201,5dcee0eb_probe00,201,2020.0,3,3,3
5dcee0eb_probe00::202,5dcee0eb_probe00,202,2040.0,3,3,3
5dcee0eb_probe00::203,5dcee0eb_probe00,203,2040.0,3,3,3
5dcee0eb_probe00::204,5dcee0eb_probe00,204,2060.0,3,3,3
5dcee0eb_probe00::205,5dcee0eb_probe00,205,2060.0,3,3,3
5dcee0eb_probe00::206,5dcee0eb_probe00,206,2080.0,3,3,3
5dcee0eb_probe00::207,5dcee0eb_probe00,207,2080.0,3,3,3
5dcee0eb_probe00::208,5dcee0eb_probe00,208,2100.0,3,3,3
5dcee0eb_probe00::209,5dcee0eb_probe00,209,2100.0,3,3,3
5dcee0eb_probe00::210,5dcee0eb_probe00,210,2120.0,3,3,3
5dcee0eb_probe00::211,5dcee0eb_probe00,211,2120.0,3,3,3
5dcee0eb_probe00::212,5dcee0eb_probe00,212,2140.0,3,3,3
5dcee0eb_probe00::213,5dcee0eb_probe00,213,2140.0,3,3,3
5dcee0eb_probe00::214,5dcee0eb_probe00,214,2160.0,3,3,3
5dcee0eb_probe00::215,5dcee0eb_probe00,215,2160.0,3,3,3
5dcee0eb_probe00::216,5dcee0eb_probe00,216,2180.0,3,3,3
5dcee0eb_probe00::217,5dcee0eb_probe00,217,2180.0,3,3,3
5dcee0eb_probe00::218,5dcee0eb_probe00,218,2200.0,3,3,3
5dcee0eb_probe00::219,5dcee0eb_probe00,219,2200.0,3,3,3
5dcee0eb_probe00::220,5dcee0eb_probe00,220,2220.0,3,3,3
5dcee0eb_probe00::221,5dcee0eb_probe00,221,2220.0,3,3,3
5dcee0eb_probe00::222,5dcee0eb_probe00,222,2240.0,3,3,3
5dcee0eb_probe00::223,5dcee0eb_probe00,223,2240.0,3,3,3
5dcee0eb_probe00::224,5dcee0eb_probe00,224,2260.0,0,0,3
5dcee0eb_probe00::225,5dcee0eb_probe00,225,2260.0,0,0,3
5dcee0eb_probe00::226,5dcee0eb_probe00,226,2280.0,0,0,3
5dcee0eb_probe00::227,5dcee0eb_probe00,227,2280.0,0,0,3
5dcee0eb_probe00::228,5dcee0eb_probe00,228,2300.0,0,0,3
5dcee0eb_probe00::229,5dcee0eb_probe00,229,2300.0,0,0,3
5dcee0eb_probe00::230,5dcee0eb_probe00,230,2320.0,0,0,3
5dcee0eb_probe00::231,5dcee0eb_probe00,231,2320.0,0,0,3
5dcee0eb_probe00::232,5dcee0eb_probe00,232,2340.0,0,0,3
5dcee0eb_probe00::233,5dcee0eb_probe00,233,2340.0,0,0,3
5dcee0eb_probe00::234,5dcee0eb_probe00,234,2360.0,0,0,0
5dcee0eb_probe00::235,5dcee0eb_probe00,235,2360.0,0,0,0
5dcee0eb_probe00::236,5dcee0eb_probe00,236,2380.0,0,0,0
5dcee0eb_probe00::237,5dcee0eb_probe00,237,2380.0,0,0,0
5dcee0eb_probe00::238,5dcee0eb_probe00,238,2400.0,0,0,0
5dcee0eb_probe00::239,5dcee0eb_probe00,239,2400.0,0,0,0
5dcee0eb_probe00::240,5dcee0eb_probe00,240,2420.0,0,0,0
5dcee0eb_probe00::241,5dcee0eb_probe00,241,2420.0,0,0,0
5dcee0eb_probe00::242,5dcee0eb_probe00,242,2440.0,0,0,0
5dcee0eb_probe00::243,5dcee0eb_probe00,243,2440.0,0,0,0
5dcee0eb_probe00::244,5dcee0eb_probe00,244,2460.0,0,0,0
5dcee0eb_probe00::245,5dcee0eb_probe00,245,2460.0,0,0,0
5dcee0eb_probe00::246,5dcee0eb_probe00,246,2480.0,0,0,0
5dcee0eb_probe00::247,5dcee0eb_probe00,247,2480.0,0,0,0
5dcee0eb_probe00::248,5dcee0eb_probe00,248,2500.0,0,0,0
5dcee0eb_probe00::249,5dcee0eb_probe00,249,2500.0,0,0,0
5dcee0eb_probe00::250,5dcee0eb_probe00,250,2520.0,0,0,0
5dcee0eb_probe00::251,5dcee0eb_probe00,251,2520.0,0,0,0
5dcee0eb_probe00::252,5dcee0eb_probe00,252,2540.0,0,0,0
5dcee0eb_probe00::253,5dcee0eb_probe00,253,2540.0,0,0,0
5dcee0eb_probe00::254,5dcee0eb_probe00,254,2560.0,0,0,0
5dcee0eb_probe00::255,5dcee0eb_probe00,255,2560.0,0,0,0
5dcee0eb_probe00::256,5dcee0eb_probe00,256,2580.0,3,0,0
5dcee0eb_probe00::257,5dcee0eb_probe00,257,2580.0,0,3,0
5dcee0eb_probe00::258,5dcee0eb_probe00,258,2600.0,3,3,0
5dcee0eb_probe00::259,5dcee0eb_probe00,259,2600.0,3,3,0
5dcee0eb_probe00::260,5dcee0eb_probe00,260,2620.0,3,3,0
5dcee0eb_probe00::261,5dcee0eb_probe00,261,2620.0,3,3,0
5dcee0eb_probe00::262,5dcee0eb_probe00,262,2640.0,3,3,0
5dcee0eb_probe00::263,5dcee0eb_probe00,263,2640.0,3,3,0
5dcee0eb_probe00::264,5dcee0eb_probe00,264,2660.0,3,3,0
5dcee0eb_probe00::265,5dcee0eb_probe00,265,2660.0,3,3,0
5dcee0eb_probe00::266,5dcee0eb_probe00,266,2680.0,3,3,0
5dcee0eb_probe00::267,5dcee0eb_probe00,267,2680.0,3,3,0
5dcee0eb_probe00::268,5dcee0eb_probe00,268,2700.0,3,3,0
5dcee0eb_probe00::269,5dcee0eb_probe00,269,2700.0,3,3,0
5dcee0eb_probe00::270,5dcee0eb_probe00,270,2720.0,3,3,0
5dcee0eb_probe00::271,5dcee0eb_probe00,271,2720.0,3,3,0
5dcee0eb_probe00::272,5dcee0eb_probe00,272,2740.0,3,3,0
5dcee0eb_probe00::273,5dcee0eb_probe00,273,2740.0,3,3,0
5dcee0eb_probe00::274,5dcee0eb_probe00,274,2760.0,3,3,0
5dcee0eb_probe00::275,5dcee0eb_probe00,275,2760.0,3,3,0
5dcee0eb_probe00::276,5dcee0eb_probe00,276,2780.0,3,3,0
5dcee0eb_probe00::277,5dcee0eb_probe00,277,2780.0,3,3,0
5dcee0eb_probe00::278,5dcee0eb_probe00,278,2800.0,3,3,0
5dcee0eb_probe00::279,5dcee0eb_probe00,279,2800.0,3,3,0
5dcee0eb_probe00::280,5dcee0eb_probe00,280,2820.0,3,3,0
5dcee0eb_probe00::281,5dcee0eb_probe00,281,2820.0,3,3,0
5dcee0eb_probe00::282,5dcee0eb_probe00,282,2840.0,3,3,0
5dcee0eb_probe00::283,5dcee0eb_probe00,283,2840.0,3,3,0
5dcee0eb_probe00::284,5dcee0eb_probe00,284,2860.0,3,3,0
5dcee0eb_probe00::285,5dcee0eb_probe00,285,2860.0,3,3,0
5dcee0eb_probe00::286,5dcee0eb_probe00,286,2880.0,3,3,0
5dcee0eb_probe00::287,5dcee0eb_probe00,287,2880.0,3,3,0
5dcee0eb_probe00::288,5dcee0eb_probe00,288,2900.0,3,3,0
5dcee0eb_probe00::289,5dcee0eb_probe00,289,2900.0,3,3,0
5dcee0eb_probe00::290,5dcee0eb_probe00,290,2920.0,3,3,0
5dcee0eb_probe00::291,5dcee0eb_probe00,291,2920.0,3,3,0
5dcee0eb_probe00::310,5dcee0eb_probe00,310,3120.0,3,3,4
5dcee0eb_probe00::311,5dcee0eb_probe00,311,3120.0,3,3,4
5dcee0eb_probe00::312,5dcee0eb_probe00,312,3140.0,3,3,4
5dcee0eb_probe00::313,5dcee0eb_probe00,313,3140.0,3,3,4
5dcee0eb_probe00::314,5dcee0eb_probe00,314,3160.0,3,3,4
5dcee0eb_probe00::315,5dcee0eb_probe00,315,3160.0,3,3,4
5dcee0eb_probe00::316,5dcee0eb_probe00,316,3180.0,3,3,4
5dcee0eb_probe00::317,5dcee0eb_probe00,317,3180.0,3,3,4
5dcee0eb_probe00::318,5dcee0eb_probe00,318,3200.0,3,3,4
5dcee0eb_probe00::319,5dcee0eb_probe00,319,3200.0,3,3,4
5dcee0eb_probe00::320,5dcee0eb_probe00,320,3220.0,3,3,4
5dcee0eb_probe00::321,5dcee0eb_probe00,321,3220.0,3,3,4
5dcee0eb_probe00::322,5dcee0eb_probe00,322,3240.0,3,3,4
5dcee0eb_probe00::323,5dcee0eb_probe00,323,3240.0,3,3,4
5dcee0eb_probe00::324,5dcee0eb_probe00,324,3260.0,3,3,4
5dcee0eb_probe00::325,5dcee0eb_probe00,325,3260.0,3,3,4
5dcee0eb_probe00::326,5dcee0eb_probe00,326,3280.0,3,3,4
5dcee0eb_probe00::327,5dcee0eb_probe00,327,3280.0,3,3,4
5dcee0eb_probe00::328,5dcee0eb_probe00,328,3300.0,3,3,4
5dcee0eb_probe00::329,5dcee0eb_probe00,329,3300.0,3,3,4
5dcee0eb_probe00::330,5dcee0eb_probe00,330,3320.0,3,3,4
5dcee0eb_probe00::331,5dcee0eb_probe00,331,3320.0,3,3,4
5dcee0eb_probe00::332,5dcee0eb_probe00,332,3340.0,3,3,4
5dcee0eb_probe00::333,5dcee0eb_probe00,333,3340.0,3,3,4
5dcee0eb_probe00::334,5dcee0eb_probe00,334,3360.0,3,3,4
5dcee0eb_probe00::335,5dcee0eb_probe00,335,3360.0,3,3,4
5dcee0eb_probe00::336,5dcee0eb_probe00,336,3380.0,3,3,4
5dcee0eb_probe00::337,5dcee0eb_probe00,337,3380.0,3,3,4
5dcee0eb_probe00::338,5dcee0eb_probe00,338,3400.0,3,3,4
5dcee0eb_probe00::339,5dcee0eb_probe00,339,3400.0,3,3,4
5dcee0eb_probe00::340,5dcee0eb_probe00,340,3420.0,3,3,4
5dcee0eb_probe00::341,5dcee0eb_probe00,341,3420.0,3,3,4
5dcee0eb_probe00::342,5dcee0eb_probe00,342,3440.0,3,3,4
5dcee0eb_probe00::343,5dcee0eb_probe00,343,3440.0,3,3,4
5dcee0eb_probe00::344,5dcee0eb_probe00,344,3460.0,3,3,4
5dcee0eb_probe00::345,5dcee0eb_probe00,345,3460.0,3,3,4
5dcee0eb_probe00::346,5dcee0eb_probe00,346,3480.0,3,3,4
5dcee0eb_probe00::347,5dcee0eb_probe00,347,3480.0,3,3,4
5dcee0eb_probe00::348,5dcee0eb_probe00,348,3500.0,3,3,4
5dcee0eb_probe00::349,5dcee0eb_probe00,349,3500.0,3,3,4
5dcee0eb_probe00::350,5dcee0eb_probe00,350,3520.0,3,3,4
5dcee0eb_probe00::351,5dcee0eb_probe00,351,3520.0,3,3,4
5dcee0eb_probe00::352,5dcee0eb_probe00,352,3540.0,3,3,4
5dcee0eb_probe00::353,5dcee0eb_probe00,353,3540.0,3,3,4
5dcee0eb_probe00::354,5dcee0eb_probe00,354,3560.0,3,3,4
5dcee0eb_probe00::355,5dcee0eb_probe00,355,3560.0,3,3,4
5dcee0eb_probe00::356,5dcee0eb_probe00,356,3580.0,3,3,4
5dcee0eb_probe00::357,5dcee0eb_probe00,357,3580.0,3,3,4
5dcee0eb_probe00::358,5dcee0eb_probe00,358,3600.0,3,3,4
5dcee0eb_probe00::359,5dcee0eb_probe00,359,3600.0,3,3,4
5dcee0eb_probe00::360,5dcee0eb_probe00,360,3620.0,3,3,4
5dcee0eb_probe00::361,5dcee0eb_probe00,361,3620.0,3,3,4
5dcee0eb_probe00::362,5dcee0eb_probe00,362,3640.0,3,3,4
5dcee0eb_probe00::363,5dcee0eb_probe00,363,3640.0,3,3,4
5dcee0eb_probe00::364,5dcee0eb_probe00,364,3660.0,3,3,4
5dcee0eb_probe00::365,5dcee0eb_probe00,365,3660.0,3,3,4
5dcee0eb_probe00::366,5dcee0eb_probe00,366,3680.0,3,3,4
5dcee0eb_probe00::367,5dcee0eb_probe00,367,3680.0,3,3,4
5dcee0eb_probe00::368,5dcee0eb_probe00,368,3700.0,3,3,4
5dcee0eb_probe00::369,5dcee0eb_probe00,369,3700.0,3,3,4
5dcee0eb_probe00::370,5dcee0eb_probe00,370,3720.0,3,3,4
5dcee0eb_probe00::371,5dcee0eb_probe00,371,3720.0,3,3,4
5dcee0eb_probe00::372,5dcee0eb_probe00,372,3740.0,3,3,4
5dcee0eb_probe00::373,5dcee0eb_probe00,373,3740.0,3,3,4
5dcee0eb_probe00::374,5dcee0eb_probe00,374,3760.0,3,3,4
5dcee0eb_probe00::375,5dcee0eb_probe00,375,3760.0,3,3,4
5dcee0eb_probe00::376,5dcee0eb_probe00,376,3780.0,3,3,4
5dcee0eb_probe00::377,5dcee0eb_probe00,377,3780.0,3,3,4
5dcee0eb_probe00::378,5dcee0eb_probe00,378,3800.0,3,3,4
5dcee0eb_probe00::380,5dcee0eb_probe00,380,3820.0,3,3,4
5dcee0eb_probe00::381,5dcee0eb_probe00,381,3820.0,3,3,4
5dcee0eb_probe00::382,5dcee0eb_probe00,382,3840.0,3,3,4
5dcee0eb_probe00::383,5dcee0eb_probe00,383,3840.0,3,3,4
d2832a38_probe00::182,d2832a38_probe00,182,1840.0,3,3,3
d2832a38_probe00::183,d2832a38_probe00,183,1840.0,3,3,3
d2832a38_probe00::184,d2832a38_probe00,184,1860.0,3,3,3
d2832a38_probe00::185,d2832a38_probe00,185,1860.0,3,3,3
d2832a38_probe00::186,d2832a38_probe00,186,1880.0,3,3,3
d2832a38_probe00::187,d2832a38_probe00,187,1880.0,3,3,3
d2832a38_probe00::188,d2832a38_probe00,188,1900.0,3,3,3
d2832a38_probe00::189,d2832a38_probe00,189,1900.0,3,3,3
d2832a38_probe00::190,d2832a38_probe00,190,1920.0,3,3,3
d2832a38_probe00::192,d2832a38_probe00,192,1940.0,3,3,3
d2832a38_probe00::193,d2832a38_probe00,193,1940.0,3,3,3
d2832a38_probe00::194,d2832a38_probe00,194,1960.0,3,3,3
d2832a38_probe00::195,d2832a38_probe00,195,1960.0,3,3,3
d2832a38_probe00::196,d2832a38_probe00,196,1980.0,3,3,3
d2832a38_probe00::197,d2832a38_probe00,197,1980.0,3,3,3
d2832a38_probe00::198,d2832a38_probe00,198,2000.0,3,3,3
d2832a38_probe00::199,d2832a38_probe00,199,2000.0,3,3,3
d2832a38_probe00::200,d2832a38_probe00,200,2020.0,3,3,2
d2832a38_probe00::201,d2832a38_probe00,201,2020.0,3,3,2
d2832a38_probe00::202,d2832a38_probe00,202,2040.0,3,3,2
d2832a38_probe00::203,d2832a38_probe00,203,2040.0,3,3,2
d2832a38_probe00::204,d2832a38_probe00,204,2060.0,3,3,2
d2832a38_probe00::205,d2832a38_probe00,205,2060.0,3,3,2
d2832a38_probe00::206,d2832a38_probe00,206,2080.0,3,3,2
d2832a38_probe00::207,d2832a38_probe00,207,2080.0,3,3,2
d2832a38_probe00::208,d2832a38_probe00,208,2100.0,3,3,2
d2832a38_probe00::209,d2832a38_probe00,209,2100.0,3,3,2
d2832a38_probe00::210,d2832a38_probe00,210,2120.0,3,3,3
d2832a38_probe00::211,d2832a38_probe00,211,2120.0,3,3,3
d2832a38_probe00::212,d2832a38_probe00,212,2140.0,3,3,3
d2832a38_probe00::213,d2832a38_probe00,213,2140.0,3,3,3
d2832a38_probe00::214,d2832a38_probe00,214,2160.0,3,3,3
d2832a38_probe00::215,d2832a38_probe00,215,2160.0,3,3,3
d2832a38_probe00::216,d2832a38_probe00,216,2180.0,3,3,3
d2832a38_probe00::217,d2832a38_probe00,217,2180.0,3,3,3
d2832a38_probe00::218,d2832a38_probe00,218,2200.0,3,3,3
d2832a38_probe00::219,d2832a38_probe00,219,2200.0,3,3,3
d2832a38_probe00::220,d2832a38_probe00,220,2220.0,3,3,3
d2832a38_probe00::221,d2832a38_probe00,221,2220.0,3,3,3
d2832a38_probe00::222,d2832a38_probe00,222,2240.0,3,3,3
d2832a38_probe00::223,d2832a38_probe00,223,2240.0,3,3,3
